file	path	normalized_path	type	detail	sample
S_921_full_feature_dict.pickle	root['1divA'][6]['w_n_log_prob'][3]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.4353957176208496, ""finite_mean"": -3.7852389812469482, ""finite_min"": -5.390785217285156, ""finite_std"": 1.2380170822143555, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['w_n_log_prob'][4]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.7668904066085815, ""finite_mean"": -3.649036169052124, ""finite_min"": -5.552758693695068, ""finite_std"": 1.1668388843536377, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['w_n_log_prob'][5]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.3462624549865723, ""finite_mean"": -3.971524477005005, ""finite_min"": -5.516674995422363, ""finite_std"": 1.3022171258926392, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['w_n_log_prob'][6]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.5756460428237915, ""finite_mean"": -3.555229663848877, ""finite_min"": -5.415952682495117, ""finite_std"": 1.0428643226623535, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['w_n_log_prob'][7]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.3581498861312866, ""finite_mean"": -4.117785453796387, ""finite_min"": -5.529407024383545, ""finite_std"": 1.4236621856689453, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['w_n_log_prob'][8]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.9710740447044373, ""finite_mean"": -3.9963114261627197, ""finite_min"": -5.569696426391602, ""finite_std"": 1.2741588354110718, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['w_n_log_prob'][9]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.5237724781036377, ""finite_mean"": -3.990676164627075, ""finite_min"": -5.4676055908203125, ""finite_std"": 1.303051471710205, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['w_n_log_prob'][10]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.1208176612854004, ""finite_mean"": -3.9994888305664062, ""finite_min"": -5.514336109161377, ""finite_std"": 1.2897138595581055, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['w_n_log_prob'][11]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.1261987686157227, ""finite_mean"": -4.02419376373291, ""finite_min"": -5.57768440246582, ""finite_std"": 1.3349016904830933, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['w_n_log_prob'][12]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.1544835567474365, ""finite_mean"": -3.9866673946380615, ""finite_min"": -5.508750915527344, ""finite_std"": 1.2946239709854126, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['w_n_log_prob'][13]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.01705801486969, ""finite_mean"": -3.895742416381836, ""finite_min"": -5.632884502410889, ""finite_std"": 1.3061326742172241, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['w_n_log_prob'][14]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.6530032753944397, ""finite_mean"": -4.439935207366943, ""finite_min"": -5.9731526374816895, ""finite_std"": 1.4206469058990479, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['m_n_log_prob']	root[<entry>][<idx>]['m_n_log_prob']	builtins.list	length=15	"[""array([-2.503375 , -5.36995  , -3.5944276, -1.4274924, -4.890914 ,\n       -4...."", ""array([-2.4383   , -5.2446814, -2.2435424, -2.0042686, -4.279927 ,\n       -3...."", ""array([-1.66632  , -5.4360437, -3.719107 , -1.3943889, -4.702408 ,\n       -5...."", ""array([-2.2361894, -5.335992 , -3.450886 , -2.0905051, -4.652631 ,\n       -4...."", ""array([-3.0544581, -5.498383 , -1.9617455, -1.9032702, -4.6520247,\n       -3...."", ""array([-1.527339 , -5.3974495, -3.6623948, -1.3705246, -4.9967594,\n       -5...."", ""array([-1.7318939, -5.2269597, -2.4187577, -1.6723958, -4.106456 ,\n       -2...."", ""array([-3.558272 , -5.3435917, -5.48569  , -3.278687 , -5.524635 ,\n       -5....""]"
S_921_full_feature_dict.pickle	root['1divA'][6]['m_n_log_prob'][0]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.427492380142212, ""finite_mean"": -3.7838902473449707, ""finite_min"": -5.423388481140137, ""finite_std"": 1.2269296646118164, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['m_n_log_prob'][1]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.9644945859909058, ""finite_mean"": -3.4227182865142822, ""finite_min"": -5.392061233520508, ""finite_std"": 0.9459528923034668, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['m_n_log_prob'][2]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.3943889141082764, ""finite_mean"": -3.8881828784942627, ""finite_min"": -5.539587020874023, ""finite_std"": 1.2613065242767334, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['m_n_log_prob'][3]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.5178889036178589, ""finite_mean"": -3.7720823287963867, ""finite_min"": -5.433558464050293, ""finite_std"": 1.225188970565796, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['m_n_log_prob'][4]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.9032702445983887, ""finite_mean"": -3.6119649410247803, ""finite_min"": -5.498383045196533, ""finite_std"": 1.1530238389968872, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['m_n_log_prob'][5]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.3705246448516846, ""finite_mean"": -3.968109607696533, ""finite_min"": -5.478244781494141, ""finite_std"": 1.293317437171936, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['m_n_log_prob'][6]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.6723958253860474, ""finite_mean"": -3.5883166790008545, ""finite_min"": -5.426642417907715, ""finite_std"": 1.0704542398452759, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['m_n_log_prob'][7]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.2824211120605469, ""finite_mean"": -4.148818016052246, ""finite_min"": -5.595687389373779, ""finite_std"": 1.4237679243087769, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['m_n_log_prob'][8]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.3913246393203735, ""finite_mean"": -3.9162189960479736, ""finite_min"": -5.433071613311768, ""finite_std"": 1.2577546834945679, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['m_n_log_prob'][9]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.4607813358306885, ""finite_mean"": -4.0141825675964355, ""finite_min"": -5.513245582580566, ""finite_std"": 1.3133461475372314, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['m_n_log_prob'][10]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.1371759176254272, ""finite_mean"": -3.9856295585632324, ""finite_min"": -5.522385120391846, ""finite_std"": 1.2903165817260742, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['m_n_log_prob'][11]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.2214407920837402, ""finite_mean"": -3.976468801498413, ""finite_min"": -5.560453414916992, ""finite_std"": 1.325974702835083, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['m_n_log_prob'][12]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.5175319910049438, ""finite_mean"": -3.9384188652038574, ""finite_min"": -5.527688503265381, ""finite_std"": 1.3008241653442383, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['m_n_log_prob'][13]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.0862669944763184, ""finite_mean"": -3.8617184162139893, ""finite_min"": -5.531121253967285, ""finite_std"": 1.2904664278030396, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['m_n_log_prob'][14]	root[<entry>][<idx>]['m_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.6490216255187988, ""finite_mean"": -4.452811241149902, ""finite_min"": -5.985575199127197, ""finite_std"": 1.4283196926116943, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_aa_identities']	root[<entry>][<idx>]['neighbor_aa_identities']	builtins.list	length=15	"[""'Q'"", ""'K'"", ""'K'"", ""'Q'"", ""'K'"", ""'Q'"", ""'K'"", ""'K'""]"
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_aa_identities'][0]	root[<entry>][<idx>]['neighbor_aa_identities'][<idx>]	builtins.str	'Q'	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_aa_identities'][1]	root[<entry>][<idx>]['neighbor_aa_identities'][<idx>]	builtins.str	'K'	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_aa_identities'][2]	root[<entry>][<idx>]['neighbor_aa_identities'][<idx>]	builtins.str	'K'	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_aa_identities'][3]	root[<entry>][<idx>]['neighbor_aa_identities'][<idx>]	builtins.str	'Q'	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_aa_identities'][4]	root[<entry>][<idx>]['neighbor_aa_identities'][<idx>]	builtins.str	'K'	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_aa_identities'][5]	root[<entry>][<idx>]['neighbor_aa_identities'][<idx>]	builtins.str	'Q'	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_aa_identities'][6]	root[<entry>][<idx>]['neighbor_aa_identities'][<idx>]	builtins.str	'K'	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_aa_identities'][7]	root[<entry>][<idx>]['neighbor_aa_identities'][<idx>]	builtins.str	'K'	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_aa_identities'][8]	root[<entry>][<idx>]['neighbor_aa_identities'][<idx>]	builtins.str	'A'	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_aa_identities'][9]	root[<entry>][<idx>]['neighbor_aa_identities'][<idx>]	builtins.str	'R'	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_aa_identities'][10]	root[<entry>][<idx>]['neighbor_aa_identities'][<idx>]	builtins.str	'Q'	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_aa_identities'][11]	root[<entry>][<idx>]['neighbor_aa_identities'][<idx>]	builtins.str	'L'	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_aa_identities'][12]	root[<entry>][<idx>]['neighbor_aa_identities'][<idx>]	builtins.str	'E'	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_aa_identities'][13]	root[<entry>][<idx>]['neighbor_aa_identities'][<idx>]	builtins.str	'E'	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_aa_identities'][14]	root[<entry>][<idx>]['neighbor_aa_identities'][<idx>]	builtins.str	'N'	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_w_message_vector_coming_from_center']	root[<entry>][<idx>]['neighbor_w_message_vector_coming_from_center']	builtins.list	length=15	"[""array([-2.28854362e-02,  1.97535325e-02, -3.86254909e-03,  1.96301888e-04,\n  ..."", ""array([ 9.24880709e-03, -6.60075322e-02, -4.04473096e-02,  4.82893661e-02,\n  ..."", ""array([-0.02923561,  0.04761687, -0.00400264, -0.04602469,  0.03466901,\n     ..."", ""array([-3.00671980e-02,  7.71505525e-04,  6.43153023e-03, -7.28624985e-02,\n  ..."", ""array([-7.6379965e-04,  9.2911143e-03, -5.4814145e-03, -1.2741666e-04,\n      ..."", ""array([ 4.61159088e-02,  4.32932675e-02, -4.49957028e-02, -3.07221003e-02,\n  ..."", ""array([ 9.39069036e-03, -4.03557830e-02,  1.41030829e-02, -2.97156759e-02,\n  ..."", ""array([-8.53304099e-03,  1.50452340e-02, -3.87556921e-03, -1.17758084e-02,\n  ...""]"
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_w_message_vector_coming_from_center'][0]	root[<entry>][<idx>]['neighbor_w_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.153659388422966, ""finite_mean"": -0.00038093444891273975, ""finite_min"": -0.15119661390781403, ""finite_std"": 0.05168583616614342, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_w_message_vector_coming_from_center'][1]	root[<entry>][<idx>]['neighbor_w_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.3798653781414032, ""finite_mean"": -0.001980314264073968, ""finite_min"": -0.4169186055660248, ""finite_std"": 0.13256196677684784, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_w_message_vector_coming_from_center'][2]	root[<entry>][<idx>]['neighbor_w_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.20356927812099457, ""finite_mean"": 0.0018078780267387629, ""finite_min"": -0.2123388648033142, ""finite_std"": 0.06339412927627563, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_w_message_vector_coming_from_center'][3]	root[<entry>][<idx>]['neighbor_w_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.18202631175518036, ""finite_mean"": -0.0030582419130951166, ""finite_min"": -0.19761720299720764, ""finite_std"": 0.06196575239300728, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_w_message_vector_coming_from_center'][4]	root[<entry>][<idx>]['neighbor_w_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.051850251853466034, ""finite_mean"": -0.0006835523527115583, ""finite_min"": -0.055292386561632156, ""finite_std"": 0.015415428206324577, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_w_message_vector_coming_from_center'][5]	root[<entry>][<idx>]['neighbor_w_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.2711668610572815, ""finite_mean"": 0.019458264112472534, ""finite_min"": -0.22457686066627502, ""finite_std"": 0.07380381971597672, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_w_message_vector_coming_from_center'][6]	root[<entry>][<idx>]['neighbor_w_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.27866196632385254, ""finite_mean"": -0.0033077120315283537, ""finite_min"": -0.2333545684814453, ""finite_std"": 0.06516819447278976, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_w_message_vector_coming_from_center'][7]	root[<entry>][<idx>]['neighbor_w_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.1291240155696869, ""finite_mean"": -0.0020249176304787397, ""finite_min"": -0.10214098542928696, ""finite_std"": 0.032717954367399216, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_w_message_vector_coming_from_center'][8]	root[<entry>][<idx>]['neighbor_w_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.41805875301361084, ""finite_mean"": 0.02846546284854412, ""finite_min"": -0.2481439709663391, ""finite_std"": 0.1034696027636528, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_w_message_vector_coming_from_center'][9]	root[<entry>][<idx>]['neighbor_w_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.1182892769575119, ""finite_mean"": -0.0006997301243245602, ""finite_min"": -0.07726725935935974, ""finite_std"": 0.03170608729124069, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_w_message_vector_coming_from_center'][10]	root[<entry>][<idx>]['neighbor_w_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.1900535225868225, ""finite_mean"": -8.956063538789749e-06, ""finite_min"": -0.14924481511116028, ""finite_std"": 0.05060223862528801, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_w_message_vector_coming_from_center'][11]	root[<entry>][<idx>]['neighbor_w_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.0679355338215828, ""finite_mean"": -0.0004351676907390356, ""finite_min"": -0.054710038006305695, ""finite_std"": 0.017428893595933914, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_w_message_vector_coming_from_center'][12]	root[<entry>][<idx>]['neighbor_w_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.051112204790115356, ""finite_mean"": -0.00045212311670184135, ""finite_min"": -0.030137747526168823, ""finite_std"": 0.011846831999719143, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_w_message_vector_coming_from_center'][13]	root[<entry>][<idx>]['neighbor_w_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.07540526986122131, ""finite_mean"": 0.00011771591380238533, ""finite_min"": -0.03363358974456787, ""finite_std"": 0.015428924933075905, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_w_message_vector_coming_from_center'][14]	root[<entry>][<idx>]['neighbor_w_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.040024831891059875, ""finite_mean"": -0.0009383693104609847, ""finite_min"": -0.026516446843743324, ""finite_std"": 0.009785609319806099, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_m_message_vector_coming_from_center']	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center']	builtins.list	length=15	"[""array([ 0.00451769,  0.02068539,  0.00379712,  0.04796848,  0.02261482,\n     ..."", ""array([ 3.9536349e-02,  3.5640437e-02, -1.7690146e-02,  7.3290311e-02,\n      ..."", ""array([-1.8460308e-03,  5.3444926e-02, -1.2805207e-02,  3.3349726e-02,\n      ..."", ""array([-1.85918678e-02,  6.28225431e-02, -3.22026829e-03,  1.06324172e-02,\n  ..."", ""array([ 0.01247189,  0.0039746 , -0.00280234,  0.01296862,  0.03010244,\n     ..."", ""array([ 0.03849636,  0.01833164, -0.0379296 ,  0.02011188, -0.00326733,\n     ..."", ""array([ 0.01749703, -0.01105176, -0.00470391,  0.021995  ,  0.03153017,\n     ..."", ""array([ 5.0670584e-03,  2.5315991e-02,  3.6207138e-04, -6.4417426e-03,\n      ...""]"
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_m_message_vector_coming_from_center'][0]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.21428851783275604, ""finite_mean"": 0.0006511134561151266, ""finite_min"": -0.08815711736679077, ""finite_std"": 0.04006517305970192, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_m_message_vector_coming_from_center'][1]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.19280754029750824, ""finite_mean"": -0.0020852081943303347, ""finite_min"": -0.1046343669295311, ""finite_std"": 0.04210910201072693, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_m_message_vector_coming_from_center'][2]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.12971948087215424, ""finite_mean"": -0.0040971748530864716, ""finite_min"": -0.1564091593027115, ""finite_std"": 0.04735634848475456, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_m_message_vector_coming_from_center'][3]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.12793636322021484, ""finite_mean"": -0.009673038497567177, ""finite_min"": -0.17901186645030975, ""finite_std"": 0.05577893927693367, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_m_message_vector_coming_from_center'][4]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.06233996897935867, ""finite_mean"": -0.0028213118202984333, ""finite_min"": -0.08314921706914902, ""finite_std"": 0.0200984925031662, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_m_message_vector_coming_from_center'][5]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.1806527078151703, ""finite_mean"": 0.0103615066036582, ""finite_min"": -0.21859873831272125, ""finite_std"": 0.05927484109997749, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_m_message_vector_coming_from_center'][6]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.06308403611183167, ""finite_mean"": -0.0027551634702831507, ""finite_min"": -0.07953866571187973, ""finite_std"": 0.023522397503256798, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_m_message_vector_coming_from_center'][7]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.11523348093032837, ""finite_mean"": -0.0005014440976083279, ""finite_min"": -0.07547347247600555, ""finite_std"": 0.03120320662856102, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_m_message_vector_coming_from_center'][8]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.24775929749011993, ""finite_mean"": 0.014662858098745346, ""finite_min"": -0.19670259952545166, ""finite_std"": 0.07841084897518158, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['1divA'][6]['neighbor_m_message_vector_coming_from_center'][9]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.07146228104829788, ""finite_mean"": -0.005078881047666073, ""finite_min"": -0.12711535394191742, ""finite_std"": 0.03152409940958023, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
